,deaths,avg_elevation,min_elevation,max_elevation,med_elevation,avg_temperature_2m,min_temperature_2m,max_temperature_2m,med_temperature_2m,avg_relativehumidity_2m,min_relativehumidity_2m,max_relativehumidity_2m,med_relativehumidity_2m,avg_dewpoint_2m,min_dewpoint_2m,max_dewpoint_2m,med_dewpoint_2m,avg_apparent_temperature,min_apparent_temperature,max_apparent_temperature,med_apparent_temperature,avg_precipitation,min_precipitation,max_precipitation,med_precipitation,avg_rain,min_rain,max_rain,med_rain,avg_pressure_msl,min_pressure_msl,max_pressure_msl,med_pressure_msl,avg_surface_pressure,min_surface_pressure,max_surface_pressure,med_surface_pressure,avg_cloudcover,min_cloudcover,max_cloudcover,med_cloudcover,avg_cloudcover_low,min_cloudcover_low,max_cloudcover_low,med_cloudcover_low,avg_cloudcover_mid,min_cloudcover_mid,max_cloudcover_mid,med_cloudcover_mid,avg_cloudcover_high,min_cloudcover_high,max_cloudcover_high,med_cloudcover_high,avg_et0_fao_evapotranspiration,min_et0_fao_evapotranspiration,max_et0_fao_evapotranspiration,med_et0_fao_evapotranspiration,avg_vapor_pressure_deficit,min_vapor_pressure_deficit,max_vapor_pressure_deficit,med_vapor_pressure_deficit,avg_windspeed_10m,min_windspeed_10m,max_windspeed_10m,med_windspeed_10m,avg_windspeed_100m,min_windspeed_100m,max_windspeed_100m,med_windspeed_100m,avg_winddirection_10m,min_winddirection_10m,max_winddirection_10m,med_winddirection_10m,avg_winddirection_100m,min_winddirection_100m,max_winddirection_100m,med_winddirection_100m,avg_windgusts_10m,min_windgusts_10m,max_windgusts_10m,med_windgusts_10m,avg_soil_temperature_0_to_7cm,min_soil_temperature_0_to_7cm,max_soil_temperature_0_to_7cm,med_soil_temperature_0_to_7cm,avg_soil_temperature_7_to_28cm,min_soil_temperature_7_to_28cm,max_soil_temperature_7_to_28cm,med_soil_temperature_7_to_28cm,avg_soil_temperature_28_to_100cm,min_soil_temperature_28_to_100cm,max_soil_temperature_28_to_100cm,med_soil_temperature_28_to_100cm,avg_soil_temperature_100_to_255cm,min_soil_temperature_100_to_255cm,max_soil_temperature_100_to_255cm,med_soil_temperature_100_to_255cm,avg_soil_moisture_0_to_7cm,min_soil_moisture_0_to_7cm,max_soil_moisture_0_to_7cm,med_soil_moisture_0_to_7cm,avg_soil_moisture_7_to_28cm,min_soil_moisture_7_to_28cm,max_soil_moisture_7_to_28cm,med_soil_moisture_7_to_28cm,avg_soil_moisture_28_to_100cm,min_soil_moisture_28_to_100cm,max_soil_moisture_28_to_100cm,med_soil_moisture_28_to_100cm,avg_soil_moisture_100_to_255cm,min_soil_moisture_100_to_255cm,max_soil_moisture_100_to_255cm,med_soil_moisture_100_to_255cm,target_cost,duration
0,-0.2319492244875232,0.2983859358540558,0.2263393651062963,2.451665650696816,-0.23680242833986684,0.8081213573196008,0.6426418209316189,-0.3203705516507611,0.661777238536863,0.29988029744582,1.3045719176845685,0.27277236279498346,-0.5659328169854716,0.9099316857480237,1.0232877351737129,0.19253359603255507,0.4003322083231365,0.52785592065255,0.7286325040322129,-0.08605305972052903,0.4397759070791257,1.050155585313508,0.0,1.3619323494871625,0.11395541666002083,1.0502865648572919,0.0,1.3619323494871625,0.11646877794572755,0.011144188555336703,-0.18957762616628115,-0.5084290380549598,0.05864497970175626,-0.22383472039320518,-2.542869162342713,-0.244337279982234,-0.02034637740258006,0.6119574983406755,1.5792084221346374,0.0,0.6563381254043227,0.14982772391733962,0.0,0.0,0.020774571645303795,0.3789307502935278,-0.1336306209562122,0.0,0.5206231575530298,0.49244300334168967,-0.1901071348201619,0.0,0.3323307658107212,-0.6963131209157422,0.0,-0.11796616305110558,0.45230593566515237,0.07644659394525365,-0.2673261978598928,-0.625861883139418,0.616073104090608,0.3784096907943179,-0.8391186498467992,0.629660172659932,0.18883836214749486,0.4359430023259901,-0.7612825830950919,0.5014447267329316,0.22645375889790412,-0.46100314952935617,-0.5555838995037158,0.42606650104949423,-0.4329633907805365,-0.62038346424619,-0.5257029925382166,0.3080265160637978,-0.4746054830716825,0.5763959510535493,0.3441381023635198,0.6028315789039995,0.5385444397253368,0.6032408886070698,0.6450532316867278,-0.3120400240937853,0.5344902322322315,0.5608760962297854,0.6368324996360304,-0.2977334388020544,0.4885406705908715,0.5769976331929175,0.6964738138023727,-0.1633209892300384,0.40213513022841024,0.7831932140700715,1.02399735313397,0.12576875281166788,0.4971763012681508,0.17322913751488697,0.0,-0.07032407927384499,-0.5164745747326589,0.30076623925702967,0.0,0.014201909433064045,-0.5119641309813807,0.4081535899354501,0.0,0.7855929023850104,-0.519446631759722,-0.002596133083893005,0.0,0.689247590248889,-0.5185067802230333,-0.3230408661697918,1.1347116988499941
1,-0.2563587853726654,-0.37319483782543916,0.2263393651062963,-0.16260609217672556,-0.23680242833986684,0.4995595109686481,-0.40801663497165475,-0.14133994925768958,0.5012610572747312,0.7509146518650794,-0.1741900003726551,0.27277236279498346,-0.04563974330528116,0.7096764498884206,0.08445043644102665,-0.3063034482336004,0.49070423158816295,0.6154902531103995,-0.03531474326112337,0.9610869815978109,0.7447974709492734,0.6799581517001568,0.0,0.37575589245110086,0.26157947915141155,0.6801065526471989,0.0,0.37575589245110086,0.2639958966769829,-0.7672224458955309,-0.18957762616628115,-0.36119556556148363,-1.1067222316196985,-0.2749242685868515,0.23595249679150823,-0.5890705710462433,-0.8856934593952318,0.29622758782585545,-0.5322517274601927,0.0,0.24522523366754892,-0.0043271544813674005,0.0,0.0,-0.4098256406391732,0.184478586501064,-0.1336306209562122,0.0,0.22550748923843933,1.0073013115546303,-0.1901071348201619,0.0,0.3323307658107212,-0.6963131209157422,0.0,1.4155939566132656,-0.14726239765842108,-0.33206489244969145,-0.2673261978598928,-0.019216354465783403,0.06306260120612461,-0.14793309833623705,0.3452373873655406,-0.2228075259533451,-0.1489066484600979,-0.15234486655170063,0.37268363388453085,-0.23167600177477646,-0.18202295810148084,-0.03421409772728754,-0.14430750636460152,-1.0025094142341995,-0.5892827147678087,0.0015115216857230832,-0.13142574813455415,-0.19361666724011042,-0.6132347566775399,-0.10988052406203294,0.01720690511817586,-0.2568667685244989,-0.07319112823517769,0.6334825162681108,-0.37034306179688586,4.564339403396438,0.5966022469870481,0.6068842811336846,-0.28085028776083387,1.9130228998890533,0.5502169014295869,0.8169827184413132,-0.0017499342055335302,1.251692061459019,0.5791366933405292,0.9860664729130952,0.06457365257360106,1.5595325348646887,0.6265783522831497,0.03796803014024923,0.0,-0.07032407927384499,-0.5164745747326589,0.15423909705488717,0.0,0.014201909433064045,-0.5119641309813807,0.060918446259022346,0.0,0.3392926156480111,-0.519446631759722,-0.29855530464769003,0.0,0.689247590248889,-0.5185067802230333,-0.5595363426622157,0.45148740130299053
2,-0.2630159383413405,-0.7748159255039618,0.2263393651062963,-1.0752808426473703,-0.23680242833986684,0.9556944142700554,1.2481060158589297,1.111874267493809,0.42100296664366393,-0.5458091170902987,-0.06856414908285342,0.27277236279498346,-0.5659328169854716,0.854688862062617,1.2793342711917182,0.026254581277167944,0.2195881617930867,0.9868929001936712,1.0196600268106266,0.18951010904745436,0.9389021025030043,-0.3997843630054518,0.0,0.18129856289469456,0.11395541666002083,-0.3995851496322396,0.0,0.18129856289469456,0.11646877794572755,0.6517309819654967,0.35015638547884725,-0.7047403347129092,0.5697709495795934,1.1749142612328234,1.0335535617867933,-0.4281950352163618,0.9788172636610997,-0.1658562916255216,-0.42112224590257,0.0,-0.47422232687180516,-1.0885497992189372,0.0,0.0,-0.6251257467814118,-0.8955359792761868,-0.1336306209562122,0.0,-1.2500708523345128,1.1951216223907113,-0.1901071348201619,0.0,0.3323307658107212,-0.08570007642039816,0.0,0.3538984891533154,-0.14726239765842108,0.7572990712701626,-0.2673261978598928,0.8064956151177751,0.7543257298117291,-0.24425091002556168,-0.2924927865180269,-0.09667710115852383,-0.23701404253164363,-0.4398831908380226,0.37268363388453085,-0.12560747084174664,-0.48429572868102594,-1.4919687622571818,0.2669688867745128,0.42606650104949423,-0.9800810247359893,-1.476207042703289,-0.13142574813455415,0.3080265160637978,-0.9895142136077245,-0.5540594671397571,0.01720690511817586,-0.19849218937811972,-0.6422474705240284,1.1475901865057974,1.1438443933979767,-0.3432988665776974,0.782938291251496,0.9634477141389116,1.112668019026997,-0.6878669103357804,0.6735693631070155,0.8278911314071511,0.9292150631383411,-0.6101672157634264,0.5791366933405292,1.0553402686155897,1.285658362377707,-0.5911131382148447,0.6265783522831497,-0.9088597214822168,0.0,-0.07032407927384499,-0.5164745747326589,-0.8714508983601121,0.0,0.014201909433064045,-0.5119641309813807,-0.8071694129320469,0.0,0.636826140139344,-0.519446631759722,-0.8904736477752838,0.0,-0.04509096384805817,-0.5185067802230333,-0.5615029825262079,0.45148740130299053
3,-0.14096813391562965,-0.21086027581156547,-4.934198159317259,1.0233554479828693,-0.23680242833986684,0.6203011030190204,-0.443632175849732,-0.14133994925768958,0.5815191479057957,-1.2582383814570874,-1.0191968106910687,0.27277236279498346,-1.6065189643458524,0.3091659781692117,-0.512991480934319,0.6913706402987105,0.12921613852806024,-0.1940840562621238,-0.31421611925710335,0.024172207786665897,-0.3921010852940032,0.8959066546412785,0.0,1.6258387253137139,-0.03366864583136956,0.8960448931030864,0.0,1.6258387253137139,-0.031058340785527522,-0.2984131166400552,-1.3702457766400107,1.0129835110442467,0.2630953676528911,-0.04433090241553744,-0.9962388920794167,1.180560323082348,0.5773675864480157,-0.8992705629255704,-0.5322517274601927,0.0,-0.679778772740192,-0.8200633860078569,0.0,0.0,-0.8404258529236502,-0.5970457151106855,-0.1336306209562122,0.0,-0.791002034956261,-0.4466585508387147,-0.1901071348201619,0.0,0.3323307658107212,1.1355260125702882,0.0,0.471864652204421,1.6514426023123001,1.3019810531300904,-0.2673261978598928,-0.22143153069032817,1.5838414841384547,1.0516614654308132,-0.2924927865180269,1.843121845685975,0.7174827265767699,1.0055797366553787,-0.15650060070595964,1.655719916298259,0.5940828041973506,-0.7813596958572122,-0.5555838995037158,0.42606650104949423,-0.6674423767614449,-0.7785985614228228,-0.5257029925382166,0.3080265160637978,-0.6330389386212338,1.1399563217752864,-0.07195614867600858,1.7676697718703909,0.7946197937553193,0.796787305637729,-0.2634592414301898,-0.24952233912596214,0.7208262764966793,0.670145535376547,-0.025938402372815743,-0.2977334388020544,0.6118931322683001,0.5715434267099986,0.06474756560474357,-0.1633209892300384,0.5201361723031556,0.7089712901031104,0.04712958529068501,0.12576875281166788,0.5834443352781497,-1.0441208288568549,0.0,-0.07032407927384499,-0.5164745747326589,-1.017978040562255,0.0,0.014201909433064045,-0.5119641309813807,-0.8071694129320469,0.0,0.7855929023850104,-0.519446631759722,-0.7424940619933854,0.0,0.689247590248889,-0.5185067802230333,0.2348506202413389,2.501160293944001
4,-0.24526353042487348,-0.7687171684780263,0.2263393651062963,-0.8019940529584202,-0.23680242833986684,0.35198645401819345,-1.2271740751674278,0.21672125552845342,0.5012610572747312,-1.130103621678888,-0.06856414908285342,0.27277236279498346,-1.0862258906656619,0.10200538934893393,-1.3323403961919362,0.3588126107879422,0.49070423158816295,-0.31927595977333917,-1.635966118542399,-0.14116569347412256,0.4397759070791257,0.6285418414760799,0.0,-0.49930209055272784,0.5568276041341926,0.6286926620624634,0.0,-0.49930209055272784,0.5590501341394934,-0.223260476072391,-0.6056225934760767,0.22773832441239278,0.5493259107844986,0.4927997529176545,0.08768050393981855,0.4451293021457845,0.8360796006519909,-0.2842550080685788,-0.5322517274601927,0.0,-0.26866588100341826,-0.849609737700942,0.0,0.0,-0.6251257467814118,-0.23415091261901752,-0.1336306209562122,0.0,-0.20077069832708014,0.4825577238240008,-0.1901071348201619,0.0,0.3323307658107212,1.1355260125702882,0.0,0.471864652204421,1.051874268988726,0.8934695667351445,-0.2673261978598928,-0.40679544222949454,0.8925783555328501,0.9757747047058901,2.9872623934546065,0.6949000475538052,0.5706370697908602,0.802748648442595,1.9602363376560035,0.6730261738304802,0.3122338694677747,-0.319093142230405,-0.5555838995037158,0.42606650104949423,-0.27664406679326425,-0.2971651634133989,-0.13142574813455415,0.3080265160637978,-0.2765636636347432,0.8318321900907388,-0.725818543166697,0.5656841194472124,0.4994218161929781,0.4762260524306994,-1.4391812654638474,-0.28078118160987314,0.6587142617418649,0.4171005184050973,-1.555409714700923,-0.16768894829081318,0.6735693631070155,0.34792096091035596,-1.6309386795573135,-0.014372247052243317,0.5791366933405292,0.5555793139047273,-1.505392402888821,0.36472938315383735,0.6265783522831497,-1.1793819362314928,0.0,-1.0724422089261338,-0.5164745747326589,-1.3110323249665403,0.0,-1.604815765936335,-0.5119641309813807,-1.3280221284466884,0.0,-0.5533079578259867,-0.519446631759722,-1.3344124051209791,0.0,-0.7794295179450054,-0.5185067802230333,-0.5602421847980568,1.1347116988499941
5,-0.23860637745619834,0.20062644823244127,0.2263393651062963,1.0259336252440858,-0.23680242833986684,0.8483685546697242,0.8919506070781589,-0.20101681672204536,0.42100296664366393,-0.3407935014451768,0.5651909586559567,-0.7637626158259802,-0.04563974330528116,0.7994460383772077,0.8696598135629092,0.5250916255433234,0.2195881617930867,0.05629975076030548,0.5952448894254397,-0.5820667635028983,-0.11480875450296023,0.6902414137449719,0.0,-0.26317533323423437,1.2949479165911457,0.6903893307641457,0.0,-0.26317533323423437,1.2966857277957697,-0.2178924303175622,-0.5887559056121624,-0.4593512138904584,0.1404251348822288,-0.3260138167804978,-0.8888695179454347,-0.19837284117368897,0.3721821958724435,0.5872910990817042,1.4680789405770147,0.0,0.5535599024701292,-0.7853785383681475,0.0,0.0,-0.7686591508762374,1.0043979013457198,-0.1336306209562122,0.0,1.3075982730586042,1.3219827095343804,-0.1901071348201619,0.0,0.3323307658107212,0.524912968074945,0.0,-0.35389848915331673,1.051874268988726,0.6211285758051814,0.4582734820455305,-0.6764156771955544,0.339567852648366,1.1090629895688955,3.8072011884477646,0.5209270478368099,1.0699123028629534,1.0483219199952372,4.606157510608457,0.5607183175484486,1.0924243989366003,-2.554175757188881,-0.5555838995037158,0.42606650104949423,-1.6053583206850783,-2.6573375701407262,-0.5257029925382166,0.3080265160637978,-1.7024647635807058,1.0365813425304709,2.0679571423844254,0.5444569997576195,1.0222423306708597,0.9661404205395542,1.1794723335202086,0.5319487229718312,0.34815418796778574,0.9749497603648863,1.3505857787224802,1.6529339188665708,0.30351197807472746,1.1224182814847286,1.527692561430832,3.0390769675925653,0.3726348697097234,1.0355477555577342,1.6694278426018543,0.36472938315383735,0.38934125875565195,-1.0441208288568549,0.0,-0.07032407927384499,-0.5164745747326589,-1.1645051827643977,0.0,0.014201909433064045,-0.5119641309813807,-1.3280221284466884,0.0,-0.7020747200716532,-0.519446631759722,-1.1864328193390807,0.0,-2.0033271081065838,-0.5185067802230333,-0.5538614741860146,-0.003995463728345163
6,-0.2652349893308989,-0.5850369568733781,0.2263393651062963,-0.9463719795865448,-0.23680242833986684,0.35198645401819345,-0.016245685312806984,1.4699354722799498,0.2604867853815322,-0.776451684691059,0.24831340478655164,0.27277236279498346,-1.0862258906656619,0.15034286007366607,-0.0008984088983084522,-0.6388614777443687,-0.23227195453203928,0.7323360297208673,0.08594672456321571,1.898001755408952,0.606151305553752,-1.027063347739186,0.0,-0.08260781293185686,-1.0670370832711038,-1.0268346147660083,0.0,-0.08260781293185686,-1.0637481719043145,1.6913425098182973,1.4352466380570883,0.3504328848236182,1.5715778505401727,1.8087008185539841,1.314759065471029,0.5600403991671209,1.7460322023349855,-1.5948630220285331,-0.5322517274601927,0.0,-1.1936698874111593,-1.732146416533538,0.0,0.0,-1.4145594693029528,-0.7246162429490536,-0.1336306209562122,0.0,-0.8565832945817254,-0.15916167153260785,-0.1901071348201619,0.0,0.26357267633264087,1.746139057065632,0.0,1.769492445766581,0.45230593566515237,0.8934695667351445,-0.2673261978598928,0.6885367623201242,1.0308309812539704,-0.7900518429317378,-0.9302229604015945,-1.5189063738449609,-0.5502847770082511,-0.868082154842788,-0.5344893396991672,-1.5856096025081607,-0.5373977018909458,-0.8062468986297893,0.6782452799136272,-2.4310853295178934,-0.8628415317455351,-0.7169834410702064,0.26285149626910836,-1.4477246254998808,-0.8310807580581732,-0.9208739096213608,-1.052749740412041,-1.4694659807924735,-0.6137946534095859,0.07098824177275612,-0.6731805528358582,0.18810145564880215,0.28604217321296904,-0.07173644619884288,-0.7226975557667313,0.6776002400322583,0.18015951639729888,-0.42112215318109764,-0.8163443068814233,-0.31226973140783354,0.16613304607891968,-0.6517639826244878,-1.3483957973425789,-0.4716328230437578,0.3246402332481533,-0.232554184609027,0.0,-0.07032407927384499,-0.5164745747326589,-0.13881518734939857,0.0,-0.18817529998811097,-0.5119641309813807,-0.2863166974174054,0.0,-1.1483750068086516,-0.519446631759722,-0.1505757188657914,0.0,0.07729879516809982,-0.5185067802230333,-0.5744945696641535,-0.231736896244013
7,-0.13209192995739613,-0.30844038822653486,0.2263393651062963,1.0233554479828693,-0.23680242833986684,0.6605483003691461,0.42894857566315653,0.69413619524331,0.2604867853815322,-0.9814673003361736,0.5651909586559567,0.27277236279498346,-1.6065189643458524,0.4265569785007048,0.18686905084822872,-0.6388614777443687,-0.23227195453203928,0.9868929001936712,0.692254063684911,0.5752985453226327,1.1052775009776306,-1.0784796579632627,0.0,-0.06871800367782813,-1.2146611457624943,-1.0782485053507436,0.0,-0.06871800367782813,-1.2112752906355697,1.7378655730268542,0.8617792506841314,0.8166722143862971,1.9191435100570882,1.6112466187785495,-0.9706747553808499,0.9967025678482202,2.174245191362271,-2.8035165857180773,-0.3099927643449474,0.0,-3.3520125690292213,-1.6589228492941523,0.0,0.0,-1.1992593631607145,-2.1539015742643604,-0.1336306209562122,0.0,-2.037045967840087,-0.9532791261202477,-0.1901071348201619,0.0,0.05729840789839993,2.3567521015609763,0.0,0.9437293044088433,-0.14726239765842108,1.1658105576651083,-0.2673261978598928,0.09874249833186793,1.3073362326962126,-0.7287586900385307,-0.5658057181824131,-0.6490413752599843,-0.7313944203775399,-0.8486538896883068,-0.7612825830950919,-0.7214630416714155,-0.9581287204003123,-1.617463806025284,0.2669688867745128,0.42606650104949423,-1.292719672710534,-1.6620967278349104,-0.13142574813455415,0.057204924411843674,-1.3063811247068273,-0.8408416676253744,-0.5177714176469326,-0.6018074634803778,-1.0477001144048346,0.6879174460579836,0.37784368076998737,-0.37455770906160846,0.34815418796778574,0.5896312117947234,0.36492648855547777,-0.4277779293132956,0.24183574723601428,0.43518826463704585,0.11462069046245124,-0.31226973140783354,0.16613304607891968,0.4962017747311589,-0.10986702025555692,-0.11319187753050153,0.28150621624315314,-0.5030763993583028,0.0,-0.07032407927384499,-0.5164745747326589,-0.43186947175368395,0.0,0.014201909433064045,-0.5119641309813807,-0.6335518410938329,0.0,0.636826140139344,-0.519446631759722,-0.44653489042958844,0.0,0.566857831232731,-0.5185067802230333,0.8891407061756424,0.22374596878732267
8,-0.16093959282165507,0.04546689448437422,0.2263393651062963,-0.25284229631930344,-0.23680242833986684,0.1574583334925938,-0.8532108959476183,-0.7977854913656156,0.42100296664366393,0.3152564686192045,0.459565107366155,0.27277236279498346,-0.5659328169854716,0.24701780152312788,-0.410572866527117,-0.14002443347821328,0.3099601850581132,-0.5028907515897885,-0.6537482291652527,-0.19627832722772,-0.8912272807178798,1.235254302120184,0.0,0.02851066110037501,1.147323854099755,1.2353765709623385,0.0,0.02851066110037501,1.1491586090645143,-0.5578686614570246,-0.9148452043144344,0.9393667747975225,-0.20714052463470975,-0.48480565576076046,0.43535276304032877,1.1116136648695567,-0.6805080688196596,0.8125775456469669,-0.5322517274601927,0.0,0.7591163483385162,0.16909708371717777,0.0,0.0,-0.12275883244952188,1.3388060811161993,-0.1336306209562122,0.0,1.5699233115604623,0.19506084451789513,-0.1901071348201619,0.0,0.3323307658107212,-0.08570007642039816,0.0,0.23593232610220982,1.051874268988726,-0.0597239015197283,-0.2673261978598928,-1.1482510883861594,0.616073104090608,1.0555530941859372,-0.6569100287372085,1.2472643216552657,0.7762209892911339,1.1501260294047186,-1.063673574289658,1.3250356728011654,0.6962019834471967,-0.7347623800277062,-0.5555838995037158,0.42606650104949423,-0.23756423579644617,-0.7592785660580192,-0.5257029925382166,0.3080265160637978,-0.2765636636347432,1.2900167755177605,-1.052749740412041,1.3670078877293308,0.8230726108697622,0.05889159070834019,-0.7088084929580905,-0.4370753940294316,0.5966022469870481,0.020279923608957556,-0.6887093043816624,-0.2977334388020544,0.4885406705908715,-0.0011482539964033803,-0.7664711820237157,-0.1633209892300384,0.40213513022841024,0.016233333078152085,-0.9122941152696838,0.12576875281166788,0.4971763012681508,-0.232554184609027,0.0,-0.07032407927384499,-0.5164745747326589,-0.13881518734939857,0.0,0.014201909433064045,-0.5119641309813807,-0.1126991255791914,0.0,0.636826140139344,-0.519446631759722,-0.29855530464769003,0.0,0.3220783132004151,-0.5185067802230333,-0.2057355294708894,1.1347116988499941
9,-0.189787255685914,-0.7748159255039618,0.2263393651062963,-1.1552043377450822,-0.23680242833986684,0.7007954977192695,0.8029117548829662,-0.2606936841864032,0.3808739213281303,-0.7149469999975209,0.6708168099457584,0.27277236279498346,-1.0862258906656619,0.5439479788321954,1.0574272733094467,0.026254581277167944,0.2195881617930867,1.0035851539951661,0.8983985589862874,0.6855238128298276,0.9389021025030043,-0.7391320104843572,0.0,-0.49930209055272784,-0.9194130207797132,-0.7389168274914915,0.0,-0.49930209055272784,-0.9162210531730592,1.8559625796331893,1.4071354916172376,1.7736897855938218,1.6022454087328384,2.1041917189172303,1.4349105079542945,1.893009124614613,1.870927657467953,-1.2922885244518305,-0.0877338012297021,0.0,-1.604782779147933,-2.33463506627515,0.0,0.0,-1.6298595754451914,-1.0317763488123082,-0.1336306209562122,0.0,-1.315652111959977,1.0246005507105846,-0.1901071348201619,0.0,0.3323307658107212,1.1355260125702882,0.0,0.7077969783066321,0.45230593566515237,0.8934695667351445,-0.2673261978598928,-0.4742005009710096,1.0308309812539704,-0.6694113515228859,0.5274460084751313,-0.5664042003944112,-0.3104368709245985,-0.8004717921051936,0.8262701206763801,-0.6434714748088934,-0.5537367705709215,-1.1477840430619652,-0.14430750636460152,-3.859661244801587,-1.331799503707352,-1.0626547094891206,0.6571287406727709,0.3080265160637978,-1.2865769427631335,-0.790821516377883,-1.1419127942062257,-0.4372972858860359,-0.6137946534095859,0.5911442375426539,0.4669135310755675,0.12558377068097787,0.5344902322322315,0.49761484198692296,0.27995586009280515,0.74262248528788,0.4885406705908715,0.3751919933249469,0.16449381532015833,0.28352523730334955,0.40213513022841024,0.4269279790286627,0.37856686366608494,0.8426506438381804,0.4756092927656508,-0.3678152919836649,0.0,-0.4711713311347605,-0.5164745747326589,-0.43186947175368395,0.0,-0.795306928251636,-0.5119641309813807,-0.6335518410938329,0.0,-0.8508414823173196,-0.519446631759722,-0.5945144762114868,0.0,-1.0242090359773213,-0.5185067802230333,0.04952614119835432,-1.1427026263066844
