,Name,storm_name,year,Begin Date,End Date,Total CPI-Adjusted Cost (Millions of Dollars),Deaths,day,day,day,day,lat,lat,lat,lat,lon,lon,lon,lon,elevation,elevation,elevation,elevation,vmax,vmax,vmax,vmax,min_windspeed_10m,min_windspeed_10m,min_windspeed_10m,min_windspeed_10m,max_windspeed_10m,max_windspeed_10m,max_windspeed_10m,max_windspeed_10m,avg_windspeed_10m,avg_windspeed_10m,avg_windspeed_10m,avg_windspeed_10m,min_windspeed_100m,min_windspeed_100m,min_windspeed_100m,min_windspeed_100m,max_windspeed_100m,max_windspeed_100m,max_windspeed_100m,max_windspeed_100m,avg_windspeed_100m,avg_windspeed_100m,avg_windspeed_100m,avg_windspeed_100m,min_winddirection_10m,min_winddirection_10m,min_winddirection_10m,min_winddirection_10m,max_winddirection_10m,max_winddirection_10m,max_winddirection_10m,max_winddirection_10m,avg_winddirection_10m,avg_winddirection_10m,avg_winddirection_10m,avg_winddirection_10m,min_winddirection_100m,min_winddirection_100m,min_winddirection_100m,min_winddirection_100m,max_winddirection_100m,max_winddirection_100m,max_winddirection_100m,max_winddirection_100m,avg_winddirection_100m,avg_winddirection_100m,avg_winddirection_100m,avg_winddirection_100m,min_windgusts_10m,min_windgusts_10m,min_windgusts_10m,min_windgusts_10m,max_windgusts_10m,max_windgusts_10m,max_windgusts_10m,max_windgusts_10m,avg_windgusts_10m,avg_windgusts_10m,avg_windgusts_10m,avg_windgusts_10m,mslp,mslp,mslp,mslp,min_pressure_msl,min_pressure_msl,min_pressure_msl,min_pressure_msl,max_pressure_msl,max_pressure_msl,max_pressure_msl,max_pressure_msl,avg_pressure_msl,avg_pressure_msl,avg_pressure_msl,avg_pressure_msl,min_surface_pressure,min_surface_pressure,min_surface_pressure,min_surface_pressure,max_surface_pressure,max_surface_pressure,max_surface_pressure,max_surface_pressure,avg_surface_pressure,avg_surface_pressure,avg_surface_pressure,avg_surface_pressure,min_vapor_pressure_deficit,min_vapor_pressure_deficit,min_vapor_pressure_deficit,min_vapor_pressure_deficit,max_vapor_pressure_deficit,max_vapor_pressure_deficit,max_vapor_pressure_deficit,max_vapor_pressure_deficit,avg_vapor_pressure_deficit,avg_vapor_pressure_deficit,avg_vapor_pressure_deficit,avg_vapor_pressure_deficit,min_precipitation,min_precipitation,min_precipitation,min_precipitation,min_rain,min_rain,min_rain,min_rain,max_precipitation,max_precipitation,max_precipitation,max_precipitation,max_rain,max_rain,max_rain,max_rain,avg_precipitation,avg_precipitation,avg_precipitation,avg_precipitation,avg_rain,avg_rain,avg_rain,avg_rain,min_temperature_2m,min_temperature_2m,min_temperature_2m,min_temperature_2m,max_temperature_2m,max_temperature_2m,max_temperature_2m,max_temperature_2m,avg_temperature_2m,avg_temperature_2m,avg_temperature_2m,avg_temperature_2m,min_apparent_temperature,min_apparent_temperature,min_apparent_temperature,min_apparent_temperature,max_apparent_temperature,max_apparent_temperature,max_apparent_temperature,max_apparent_temperature,avg_apparent_temperature,avg_apparent_temperature,avg_apparent_temperature,avg_apparent_temperature,min_soil_temperature_0_to_7cm,min_soil_temperature_0_to_7cm,min_soil_temperature_0_to_7cm,min_soil_temperature_0_to_7cm,max_soil_temperature_0_to_7cm,max_soil_temperature_0_to_7cm,max_soil_temperature_0_to_7cm,max_soil_temperature_0_to_7cm,avg_soil_temperature_0_to_7cm,avg_soil_temperature_0_to_7cm,avg_soil_temperature_0_to_7cm,avg_soil_temperature_0_to_7cm,min_soil_temperature_7_to_28cm,min_soil_temperature_7_to_28cm,min_soil_temperature_7_to_28cm,min_soil_temperature_7_to_28cm,max_soil_temperature_7_to_28cm,max_soil_temperature_7_to_28cm,max_soil_temperature_7_to_28cm,max_soil_temperature_7_to_28cm,avg_soil_temperature_7_to_28cm,avg_soil_temperature_7_to_28cm,avg_soil_temperature_7_to_28cm,avg_soil_temperature_7_to_28cm,min_soil_temperature_28_to_100cm,min_soil_temperature_28_to_100cm,min_soil_temperature_28_to_100cm,min_soil_temperature_28_to_100cm,max_soil_temperature_28_to_100cm,max_soil_temperature_28_to_100cm,max_soil_temperature_28_to_100cm,max_soil_temperature_28_to_100cm,avg_soil_temperature_28_to_100cm,avg_soil_temperature_28_to_100cm,avg_soil_temperature_28_to_100cm,avg_soil_temperature_28_to_100cm,min_soil_temperature_100_to_255cm,min_soil_temperature_100_to_255cm,min_soil_temperature_100_to_255cm,min_soil_temperature_100_to_255cm,max_soil_temperature_100_to_255cm,max_soil_temperature_100_to_255cm,max_soil_temperature_100_to_255cm,max_soil_temperature_100_to_255cm,avg_soil_temperature_100_to_255cm,avg_soil_temperature_100_to_255cm,avg_soil_temperature_100_to_255cm,avg_soil_temperature_100_to_255cm,min_relativehumidity_2m,min_relativehumidity_2m,min_relativehumidity_2m,min_relativehumidity_2m,max_relativehumidity_2m,max_relativehumidity_2m,max_relativehumidity_2m,max_relativehumidity_2m,avg_relativehumidity_2m,avg_relativehumidity_2m,avg_relativehumidity_2m,avg_relativehumidity_2m,min_dewpoint_2m,min_dewpoint_2m,min_dewpoint_2m,min_dewpoint_2m,max_dewpoint_2m,max_dewpoint_2m,max_dewpoint_2m,max_dewpoint_2m,avg_dewpoint_2m,avg_dewpoint_2m,avg_dewpoint_2m,avg_dewpoint_2m,min_soil_moisture_0_to_7cm,min_soil_moisture_0_to_7cm,min_soil_moisture_0_to_7cm,min_soil_moisture_0_to_7cm,max_soil_moisture_0_to_7cm,max_soil_moisture_0_to_7cm,max_soil_moisture_0_to_7cm,max_soil_moisture_0_to_7cm,max_soil_moisture_0_to_7cm.1,max_soil_moisture_0_to_7cm.1,max_soil_moisture_0_to_7cm.1,max_soil_moisture_0_to_7cm.1,min_soil_moisture_7_to_28cm,min_soil_moisture_7_to_28cm,min_soil_moisture_7_to_28cm,min_soil_moisture_7_to_28cm,max_soil_moisture_7_to_28cm,max_soil_moisture_7_to_28cm,max_soil_moisture_7_to_28cm,max_soil_moisture_7_to_28cm,avg_soil_moisture_7_to_28cm,avg_soil_moisture_7_to_28cm,avg_soil_moisture_7_to_28cm,avg_soil_moisture_7_to_28cm,min_soil_moisture_28_to_100cm,min_soil_moisture_28_to_100cm,min_soil_moisture_28_to_100cm,min_soil_moisture_28_to_100cm,max_soil_moisture_28_to_100cm,max_soil_moisture_28_to_100cm,max_soil_moisture_28_to_100cm,max_soil_moisture_28_to_100cm,max_soil_moisture_28_to_100cm.1,max_soil_moisture_28_to_100cm.1,max_soil_moisture_28_to_100cm.1,max_soil_moisture_28_to_100cm.1,min_soil_moisture_100_to_255cm,min_soil_moisture_100_to_255cm,min_soil_moisture_100_to_255cm,min_soil_moisture_100_to_255cm,max_soil_moisture_100_to_255cm,max_soil_moisture_100_to_255cm,max_soil_moisture_100_to_255cm,max_soil_moisture_100_to_255cm,avg_soil_moisture_100_to_255cm,avg_soil_moisture_100_to_255cm,avg_soil_moisture_100_to_255cm,avg_soil_moisture_100_to_255cm,min_cloudcover,min_cloudcover,min_cloudcover,min_cloudcover,max_cloudcover,max_cloudcover,max_cloudcover,max_cloudcover,avg_cloudcover,avg_cloudcover,avg_cloudcover,avg_cloudcover,min_cloudcover_low,min_cloudcover_low,min_cloudcover_low,min_cloudcover_low,max_cloudcover_low,max_cloudcover_low,max_cloudcover_low,max_cloudcover_low,avg_cloudcover_low,avg_cloudcover_low,avg_cloudcover_low,avg_cloudcover_low,min_cloudcover_mid,min_cloudcover_mid,min_cloudcover_mid,min_cloudcover_mid,max_cloudcover_mid,max_cloudcover_mid,max_cloudcover_mid,max_cloudcover_mid,avg_cloudcover_mid,avg_cloudcover_mid,avg_cloudcover_mid,avg_cloudcover_mid,min_cloudcover_high,min_cloudcover_high,min_cloudcover_high,min_cloudcover_high,max_cloudcover_high,max_cloudcover_high,max_cloudcover_high,max_cloudcover_high,avg_cloudcover_high,avg_cloudcover_high,avg_cloudcover_high,avg_cloudcover_high,min_et0_fao_evapotranspiration,min_et0_fao_evapotranspiration,min_et0_fao_evapotranspiration,min_et0_fao_evapotranspiration,max_et0_fao_evapotranspiration,max_et0_fao_evapotranspiration,max_et0_fao_evapotranspiration,max_et0_fao_evapotranspiration,avg_et0_fao_evapotranspiration,avg_et0_fao_evapotranspiration,avg_et0_fao_evapotranspiration,avg_et0_fao_evapotranspiration,min_weathercode,min_weathercode,min_weathercode,min_weathercode,max_weathercode,max_weathercode,max_weathercode,max_weathercode,avg_weathercode,avg_weathercode,avg_weathercode,avg_weathercode
,,,,,,,,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median,min,max,mean,median
0,Hurricane Alicia (August 1983),Alicia,1983,8/17/1983,8/20/1983,9150.0,21,15,21,18.0,18.0,27.0,41.2,31.276,29.1,-99.4,-90.5,-95.38,-95.1,4.0,677.0,344.84615384615387,316.0,20,100,49.2,40.0,1.5,31.9,12.412,11.8,14.8,82.2,45.956,47.8,11.34,59.92,31.5284,29.0,2.5,37.3,16.148,14.6,25.5,104.4,61.724,66.0,18.89,74.02,41.7536,38.46,1.0,180.0,44.04,34.0,175.0,359.0,273.36,266.0,61.96,260.75,155.2456,150.17,1.0,180.0,46.52,38.0,176.0,358.0,274.88,270.0,66.42,261.21,156.1556,152.88,13.3,69.5,34.436,32.0,29.9,120.6,78.08,81.7,23.42,90.0,56.1968,55.28,962.0,1011.0,995.48,1003.0,989.8,1011.3,1003.204,1007.1,1007.3,1016.2,1012.632,1012.9,1000.78,1013.14,1008.3052,1009.65,934.5,1011.3,983.164,989.8,940.4,1015.4,992.7639999999999,1007.3,938.03,1012.6,988.3524000000001,1000.28,0.02,0.32,0.19399999999999998,0.2,0.39,3.88,1.4308,1.0,0.32,1.23,0.5943999999999999,0.48,0.0,2.8,0.22799999999999998,0.0,0.0,2.8,0.22799999999999998,0.0,0.5,16.9,8.392,9.1,0.5,16.9,8.392,9.1,0.06,8.76,2.8848000000000003,2.67,0.06,8.76,2.8848000000000003,2.67,20.9,26.0,23.951999999999998,24.4,26.4,34.3,29.531999999999996,29.0,24.63,27.03,25.886,26.12,20.4,26.9,23.204,23.2,28.1,39.1,31.756,31.2,23.75,29.58,26.7036,26.47,23.4,29.7,26.884,26.1,28.0,38.4,30.964000000000002,29.6,25.79,29.98,28.231199999999998,28.65,25.9,30.0,28.248,28.6,27.3,34.9,29.971999999999998,29.8,26.52,32.63,29.0056,29.33,25.2,30.4,28.564,29.0,25.3,30.6,28.772,29.4,25.24,30.54,28.662,29.18,18.6,30.0,25.695999999999998,25.1,18.7,30.2,25.851999999999997,25.1,18.63,30.08,25.7612,25.1,28,89,67.68,75.0,90,99,93.64,93.0,69.17,90.46,83.7776,86.42,13.2,24.2,21.232,23.1,20.2,25.9,23.976,24.5,18.4,24.76,22.6704,23.87,0.0,0.42,0.14,0.14,0.0,0.52,0.2232,0.3,0.0,0.52,0.2232,0.3,0.0,0.44,0.1252,0.15,0.0,0.52,0.168,0.16,0.0,0.48,0.146,0.15,0.0,0.44,0.132,0.18,0.0,0.48,0.14,0.18,0.0,0.48,0.14,0.18,0.0,0.47,0.1616,0.21,0.0,0.47,0.1624,0.21,0.0,0.47,0.1616,0.21,0.0,73.0,33.92,40.0,100.0,100.0,100.0,100.0,15.33,94.29,76.484,82.46,0.0,15.0,3.44,1.0,44.0,100.0,88.28,100.0,4.29,80.17,43.2116,46.08,0.0,33.0,8.12,5.0,45.0,100.0,93.76,100.0,5.58,86.79,53.0228,55.25,0.0,99.0,51.76,71.0,94.0,100.0,99.4,100.0,27.21,99.96,80.78519999999999,95.67,0.0,0.05,0.0168,0.01,0.12,0.7,0.32159999999999994,0.27,0.06,0.21,0.1152,0.1,0.0,63.0,19.68,1.0,53.0,65.0,63.88,65.0,7.29,64.5,46.148,50.08
1,Hurricane Allen (August 1980),Allen,1980,8/7/1980,8/11/1980,2165.4,13,1,31,7.086956521739131,6.0,10.7,28.9,18.47826086956522,18.05,-102.9,-30.0,-72.15652173913043,-74.85,0.0,886.0,161.84615384615384,0.0,25,165,97.06521739130434,112.5,5.6,55.9,24.606521739130436,22.799999999999997,26.0,107.0,69.64565217391304,72.15,17.53,78.7,47.39521739130434,51.47,7.9,68.5,29.919565217391302,25.8,30.0,143.3,91.21521739130434,101.80000000000001,21.0,104.25,59.97695652173913,68.53999999999999,0.0,149.0,32.5,14.5,82.0,360.0,228.2173913043478,177.0,36.58,210.96,113.87478260869565,115.185,0.0,149.0,32.84782608695652,15.5,81.0,360.0,215.3913043478261,171.0,36.88,212.12,111.27804347826087,110.06,15.5,79.2,43.87173913043478,46.25,39.2,165.2,107.04130434782608,119.15,30.13,122.49,73.78956521739131,80.49000000000001,899.0,1010.0,957.7045454545455,952.5,964.1,1012.4,988.8956521739129,983.6,999.8,1015.5,1009.9695652173913,1010.85,980.52,1013.67,1002.0297826086957,1002.7249999999999,905.6,1012.4,982.4673913043479,979.8499999999999,911.6,1015.5,1003.5413043478261,1010.85,909.24,1013.67,995.5832608695653,1001.0,0.02,0.49,0.28130434782608693,0.29,0.29,1.27,0.7373913043478261,0.7,0.13,0.71,0.45456521739130434,0.445,0.0,1.7,0.23043478260869565,0.0,0.0,1.7,0.23043478260869565,0.0,2.0,22.3,10.03695652173913,9.85,2.0,22.3,10.03695652173913,9.85,0.81,7.82,3.2145652173913044,2.955,0.81,7.82,3.2145652173913044,2.955,19.6,27.1,25.278260869565216,25.8,22.9,29.6,27.519565217391307,27.700000000000003,20.9,28.05,26.23608695652174,26.745,16.2,26.9,21.57391304347826,21.200000000000003,24.2,33.4,29.44347826086957,29.45,20.88,28.04,25.37913043478261,25.564999999999998,22.8,29.7,27.756521739130434,28.05,24.5,32.7,28.343478260869563,28.25,23.63,29.79,27.969565217391303,28.05,25.2,29.8,28.182608695652174,28.1,27.2,33.0,28.632608695652173,28.4,26.0,30.72,28.364565217391306,28.189999999999998,27.1,33.6,28.80652173913043,28.45,27.2,34.3,28.96521739130435,28.5,27.16,33.99,28.887391304347826,28.47,26.3,30.2,28.321739130434782,28.25,26.3,30.2,28.39782608695652,28.25,26.3,30.2,28.35630434782609,28.25,60,90,80.04347826086956,81.0,86,99,91.52173913043478,91.0,81.12,94.58,86.91565217391305,87.21,16.9,25.0,23.073913043478264,23.35,20.3,26.2,24.606521739130436,24.85,18.42,25.37,23.856956521739132,24.189999999999998,0.0,0.43,0.04891304347826087,0.0,0.0,0.52,0.06695652173913044,0.0,0.0,0.52,0.06695652173913044,0.0,0.0,0.48,0.03934782608695652,0.0,0.0,0.52,0.0608695652173913,0.0,0.0,0.5,0.053260869565217396,0.0,0.0,0.32,0.024782608695652172,0.0,0.0,0.42,0.03673913043478261,0.0,0.0,0.42,0.03673913043478261,0.0,0.0,0.28,0.025652173913043478,0.0,0.0,0.28,0.025652173913043478,0.0,0.0,0.28,0.025652173913043478,0.0,18.0,100.0,51.67391304347826,47.0,82.0,100.0,99.6086956521739,100.0,62.33,100.0,84.37739130434782,86.645,0.0,47.0,5.391304347826087,4.0,46.0,100.0,92.28260869565217,99.0,16.83,91.12,43.02695652173913,40.165,0.0,78.0,13.91304347826087,8.0,54.0,100.0,97.47826086956522,100.0,15.12,93.5,60.150217391304345,62.230000000000004,0.0,100.0,82.02173913043478,96.5,100.0,100.0,100.0,100.0,56.88,100.0,96.67760869565218,99.52000000000001,0.0,0.11,0.03434782608695652,0.03,0.09,0.52,0.24,0.20500000000000002,0.05,0.2,0.10630434782608696,0.1,0.0,61.0,20.67391304347826,2.0,61.0,65.0,64.04347826086956,65.0,31.33,63.75,53.47239130434782,55.31
2,Hurricane Andrew (August 1992),Andrew,1992,8/23/1992,8/27/1992,58590.0,61,16,28,22.326923076923077,23.0,10.8,35.4,23.698076923076922,25.4,-91.7,-35.5,-70.22692307692309,-71.8,0.0,886.0,90.47058823529412,7.0,20,150,73.9423076923077,50.0,0.8,32.3,15.865384615384615,15.8,21.6,80.1,40.43076923076923,35.0,11.53,54.83,28.508269230769233,26.27,0.8,44.1,19.221153846153847,18.95,23.4,102.2,51.6576923076923,42.35,12.23,74.58,35.565961538461536,31.485,2.0,163.0,59.05769230769231,60.0,141.0,360.0,200.94230769230768,167.5,44.25,297.67,131.56557692307692,128.5,1.0,163.0,58.84615384615385,58.0,140.0,359.0,197.09615384615384,167.0,44.62,285.33,130.33961538461537,128.625,6.8,65.2,28.463461538461537,25.75,26.6,122.0,65.15384615384616,53.1,16.17,91.38,45.643846153846155,39.83,922.0,1015.0,978.75,997.5,989.9,1017.5,1007.7538461538461,1011.8499999999999,1010.2,1020.7,1016.4865384615385,1016.8,1002.0,1019.08,1012.9626923076922,1014.2,902.4,1017.5,1004.4211538461539,1011.8499999999999,914.5,1020.7,1013.1173076923077,1016.8,909.85,1019.08,1009.6057692307693,1014.2,0.0,0.46,0.2628846153846154,0.29,0.29,1.73,0.8240384615384616,0.8,0.18,0.72,0.4963461538461538,0.525,0.0,1.3,0.0673076923076923,0.0,0.0,1.3,0.0673076923076923,0.0,0.1,23.7,5.736538461538462,3.75,0.1,23.7,5.736538461538462,3.75,0.0,6.41,1.4942307692307693,0.97,0.0,6.41,1.4942307692307693,0.97,17.0,26.4,24.682692307692307,25.1,21.0,31.1,27.478846153846156,27.6,18.72,27.81,25.956923076923076,26.305,17.0,29.2,24.942307692307693,25.9,21.8,35.5,30.53076923076923,30.7,19.14,30.86,27.60846153846154,27.93,18.3,29.8,27.23846153846154,28.05,21.3,29.8,28.00769230769231,28.2,19.47,29.8,27.51269230769231,28.09,19.4,29.8,27.490384615384617,28.0,20.7,29.8,27.965384615384615,28.2,19.99,29.8,27.685,28.06,18.6,29.8,27.584615384615386,28.05,18.6,29.8,27.665384615384614,28.1,18.6,29.8,27.62942307692308,28.1,16.1,29.8,27.23846153846154,28.0,16.2,29.8,27.307692307692307,28.1,16.2,29.8,27.273076923076925,28.07,60,91,77.51923076923077,78.0,86,100,91.86538461538461,91.0,79.54,94.21,85.67461538461538,84.89500000000001,12.9,24.5,22.634615384615383,23.05,18.9,25.5,23.903846153846153,24.0,17.19,24.91,23.320769230769233,23.565,0.0,0.46,0.08903846153846154,0.0,0.0,0.52,0.11057692307692307,0.0,0.0,0.52,0.11057692307692307,0.0,0.0,0.48,0.07942307692307692,0.0,0.0,0.52,0.10846153846153847,0.0,0.0,0.49,0.0948076923076923,0.0,0.0,0.49,0.06942307692307692,0.0,0.0,0.51,0.07923076923076923,0.0,0.0,0.51,0.07923076923076923,0.0,0.0,0.49,0.08153846153846155,0.0,0.0,0.49,0.08153846153846155,0.0,0.0,0.49,0.08153846153846155,0.0,2.0,63.0,24.615384615384617,23.0,48.0,100.0,96.76923076923077,100.0,32.04,95.21,63.75923076923077,65.33500000000001,0.0,27.0,4.980769230769231,4.0,31.0,100.0,78.61538461538461,81.0,12.88,83.12,36.229807692307695,30.125,0.0,55.0,3.826923076923077,1.0,21.0,100.0,82.51923076923077,95.5,6.33,88.96,34.6475,31.045,0.0,100.0,33.65384615384615,3.0,47.0,100.0,94.51923076923077,100.0,11.38,100.0,69.0651923076923,80.295,0.0,0.07,0.022692307692307692,0.02,0.07,0.63,0.38769230769230767,0.4,0.03,0.22,0.1351923076923077,0.14500000000000002,0.0,61.0,3.980769230769231,1.0,51.0,65.0,61.73076923076923,63.0,4.08,63.33,36.136730769230766,37.12
3,Hurricane Bob (August 1991),Bob,1991,8/18/1991,8/20/1991,3366.5,18,16,29,22.036363636363635,22.0,25.6,51.9,40.16909090909091,40.5,-77.1,-9.9,-43.17636363636363,-38.3,0.0,120.0,20.142857142857142,0.0,10,100,40.36363636363637,35.0,0.4,28.0,11.492727272727274,8.9,13.0,93.5,39.93090909090909,38.3,9.72,51.36,25.770181818181815,24.4,0.5,39.0,13.48,12.1,13.8,128.0,50.38727272727273,49.5,10.4,61.79,31.36890909090909,31.15,1.0,328.0,73.12727272727273,48.0,76.0,360.0,287.74545454545455,311.0,38.0,339.92,182.8098181818182,181.71,1.0,328.0,73.8,48.0,74.0,360.0,289.1090909090909,312.0,38.54,340.38,183.50781818181818,182.0,6.8,66.2,21.258181818181818,19.1,20.9,142.6,59.478181818181824,54.7,15.67,76.04,38.93727272727273,38.35,950.0,1015.0,998.4727272727273,1006.0,977.3,1015.0,1004.2745454545454,1007.6,1009.4,1026.5,1015.7363636363636,1015.8,1002.78,1017.76,1010.5650909090909,1010.83,976.4,1015.0,1003.9399999999999,1007.6,1005.7,1026.5,1015.3927272727273,1015.7,993.63,1017.76,1010.2247272727273,1010.83,0.0,0.36,0.19636363636363638,0.23,0.14,0.96,0.5070909090909091,0.46,0.08,0.67,0.3356363636363637,0.34,0.0,0.3,0.012727272727272726,0.0,0.0,0.3,0.012727272727272726,0.0,0.1,14.1,3.1818181818181817,1.7,0.1,14.1,3.1818181818181817,1.7,0.0,2.75,0.7307272727272727,0.29,0.0,2.75,0.7307272727272727,0.29,7.7,26.5,19.069090909090907,19.2,10.2,28.7,21.105454545454545,20.5,8.52,27.66,20.013636363636362,19.93,-0.1,28.5,16.829090909090908,18.6,5.9,32.3,22.023636363636363,21.7,2.09,29.67,19.35309090909091,20.12,7.6,29.2,20.96727272727273,21.0,7.7,29.2,21.574545454545454,21.1,7.69,29.2,21.247818181818182,21.01,7.7,29.2,21.15818181818182,20.9,7.8,29.4,21.456363636363633,21.0,7.74,29.28,21.29418181818182,20.96,7.7,29.2,21.203636363636363,20.9,7.8,29.4,21.343636363636364,21.0,7.74,29.28,21.269272727272725,20.96,7.7,29.2,20.723636363636363,20.8,7.8,29.4,20.84909090909091,20.9,7.74,29.28,20.782545454545453,20.86,62,89,79.61818181818182,81.0,84,100,92.12727272727273,91.0,78.0,94.75,86.21218181818182,86.67,5.3,24.4,16.54,16.9,9.9,25.0,18.887272727272727,18.1,7.43,24.71,17.60272727272727,17.44,0.0,0.39,0.039090909090909086,0.0,0.0,0.44,0.049818181818181824,0.0,0.0,0.44,0.049818181818181824,0.0,0.0,0.4,0.039090909090909086,0.0,0.0,0.44,0.048545454545454544,0.0,0.0,0.41,0.04327272727272727,0.0,0.0,0.31,0.029272727272727273,0.0,0.0,0.33,0.031636363636363636,0.0,0.0,0.33,0.031636363636363636,0.0,0.0,0.37,0.039818181818181815,0.0,0.0,0.37,0.039818181818181815,0.0,0.0,0.37,0.039818181818181815,0.0,0.0,89.0,21.78181818181818,20.0,30.0,100.0,90.63636363636364,100.0,19.33,97.0,61.08345454545455,64.71,0.0,95.0,7.872727272727273,7.0,21.0,100.0,85.32727272727273,100.0,11.75,99.08,47.28890909090909,41.92,0.0,12.0,2.0545454545454547,1.0,14.0,100.0,70.32727272727273,81.0,7.96,57.42,25.724,22.46,0.0,99.0,12.345454545454546,0.0,0.0,100.0,68.21818181818182,94.0,0.0,99.88,35.51654545454546,20.79,0.0,0.06,0.010909090909090908,0.0,0.06,0.55,0.3203636363636364,0.35,0.03,0.22,0.11181818181818183,0.12,0.0,51.0,4.290909090909091,1.0,51.0,65.0,58.345454545454544,61.0,2.79,57.92,29.783272727272728,26.42
