,target_cost,max_windspeed_100m,min_pressure_msl,duration,med_cloudcover_low,avg_pressure_msl,med_surface_pressure,med_soil_temperature_0_to_7cm,max_soil_moisture_100_to_255cm,med_dewpoint_2m,med_soil_temperature_28_to_100cm,avg_cloudcover_high,avg_soil_temperature_28_to_100cm,max_elevation,min_temperature_2m,max_soil_moisture_28_to_100cm,avg_winddirection_100m,med_cloudcover_mid,avg_temperature_2m,med_soil_temperature_100_to_255cm,max_rain
39,1761.5,-0.3221462193353023,0.6818679134690907,-0.9149611937910166,-0.8404258529236502,0.7519345027224028,-0.823245731828748,0.06865012157111285,-2.0033271081065838,0.038844115263036966,0.5201361723031556,1.090502414161842,0.882433196236331,2.562527272929126,0.607026280053542,-2.784809391510981,-0.9347250104519084,0.7173669364294233,0.10379540369242697,0.15210416522815418,-0.6937594201091346
40,30219.8,-0.18176139898276247,0.05780046250440377,-0.45947832875968087,-0.5533590447339989,-0.448718397775404,-0.2522950797923538,-1.7015422989411364,0.1996885541842578,-0.7293180824896786,-0.8663760720751053,-0.8074712532343432,-1.7192232961156073,-0.8148849392645028,-1.262789616045505,0.3392926156480111,2.055174812760631,-1.1844895927090482,-1.7811150055383884,-0.5380401068518376,-0.8465473219034537
41,9331.1,0.3610599063803917,-1.0497787072257165,-0.45947832875968087,0.6666748900720193,-1.0696223567511716,-1.090878849970804,-0.7077500628640848,-0.04509096384805817,0.49070423158816295,0.10713252504154598,0.5945908916911367,-0.23567913276188196,0.2112296106996685,-0.8532108959476183,-0.10700767108898739,1.6395338313989154,0.7829481960548879,-0.33221590093391745,0.41090826725815205,-0.19372628696408922
42,3671.6,-0.18800072433176435,0.378267531918698,-0.9149611937910166,-0.4098256406391732,0.34396302535502743,-0.14524183253554762,0.4102662027226002,0.1996885541842578,-0.05152790800198952,0.22513356711629126,0.15057708668829653,0.24974524421783015,-0.06463535625049814,1.2481060158589297,-0.7020747200716532,-0.42666134856126947,-0.6598395157053318,0.633716835469064,0.3246402332481533,-1.0965638884759763
43,1050.6,-0.6902664149264067,0.7830680406525506,-1.3704440588223523,-0.6968924488288245,0.014722885725242912,0.06886466197810527,-0.45930200384482023,0.3220783132004151,-1.1359921871822913,-0.5418732063695563,-1.0562507877628358,-0.48111842449319653,0.8583521032650127,-0.21213116014223088,-0.5533079578259867,1.4922841369969009,-0.8565832945817254,-0.8822609313856149,0.06583613121815539,-2.235528247306357
44,1137.9,-1.6729601573941855,1.5870468288322783,-1.3704440588223523,0.8819749962142578,0.9970752588598084,0.9788172636610997,-0.5835260333544514,0.566857831232731,-0.05152790800198952,-0.36487164325743726,-2.4097103083930143,0.4406424711199648,-1.1345789196553502,1.3193370976150836,0.7855929023850104,0.6949427066710974,-0.3975144772034737,0.4391887149434619,-0.5380401068518376,-0.4854122812986991
45,28490.1,0.7697357167400075,-0.909222975026463,-0.6872197612753487,-0.6251257467814118,-1.0732010539210572,-1.1354843696611467,0.9692743355159439,-0.16748072286421614,0.8973783362807757,0.8741392985273935,0.5262177083604583,1.1006014555530566,-0.7066014942934093,0.607026280053542,-1.594675293545651,-0.7310818160661445,-0.5286769964544028,0.9758180129451183,0.7991144203031474,1.5286100605355113
46,2057.0,-2.1908241613613324,1.8344249175029697,-0.9149611937910166,0.9537416982616707,1.6627129324591696,0.39002440374856434,-1.4841502472992825,0.689247590248889,-0.5937600475921387,-1.8988851902291304,0.7955915752174697,-0.7920081940195289,-0.5519108586204187,1.0700283114685443,0.7855929023850104,0.6458594752037593,0.1599262296129748,-0.36575523205902144,-2.737874974106815,-0.8604371311574829
47,1700.0,-1.3422759138970919,1.1934907786743685,-1.1427026263066844,0.6666748900720193,0.6105759645117687,-0.02034637740258006,0.28604217321296904,0.3220783132004151,0.038844115263036966,-0.36487164325743726,-0.0405383173203465,0.17884055993989526,-0.629256176456914,1.0166050001514286,-0.40454119558032026,-1.027147690980833,-0.06960817907615106,0.3721100526932563,-0.4086380558368402,-1.4299193105726733
48,195046.1,1.7399508085097826,-2.179846794107716,-0.6872197612753487,-0.912192554971063,-1.2557146095853993,-1.171168785413429,1.0313863502707583,0.1996885541842578,0.9425643479132889,0.9921403406021388,0.45866829832292105,1.0133341518263668,-0.5931616947998828,0.6960651322487347,-0.5533079578259867,0.9779545306636229,-0.2991425877652769,1.0026494778452004,0.9285164713181463,0.5146539849913911
49,4205.8,-1.1114208759840263,0.3838897612066694,-1.1427026263066844,3.070859408660349,-1.8873546600708244,-2.232780154043572,-2.6953345350181905,0.4444680722165731,-2.9434326524827954,-2.134887274378623,-1.544748350595274,-1.2228905061700592,-0.629256176456914,0.0015620851262314955,0.7855929023850104,1.8515316183748656,0.12713559980024253,-2.1970027114896724,-1.0125142939068332,-1.9160626344636893
50,8583.2,-0.6060355227148827,0.558178869133745,-0.9149611937910166,1.6355253677120924,0.05408855459400779,-0.23445287191623296,0.9071623207611272,0.1996885541842578,0.49070423158816295,0.6971377354152746,0.47926263065143865,0.7624406536121332,-0.755586862256523,0.8741428366391201,0.7855929023850104,-0.2888105708232138,-0.3975144772034737,0.452604447393503,0.7128463862931486,2.3342189972691947
51,3366.5,0.08340992834981277,0.15337836039989233,0.45148740130299053,-0.4098256406391732,1.3084219126401433,1.6211367472020382,-4.061798859624138,-0.9018192769611634,-5.654593350433551,-4.081904468611928,-3.7162147513141726,-3.033687058498872,-0.9386374478028953,-1.2271740751674278,-2.0409755802826495,1.1142388222910187,-2.1682084870910163,-3.3306321035181687,-2.781008991111815,-1.4021396920646152
52,1257.8,-0.4500523889898384,0.8730237092600742,-1.825926923853688,-0.8763092039473566,0.4745854720559836,0.7290263533951848,1.2177223945352063,-2.0033271081065838,0.9425643479132889,1.1691419037142579,1.5015652874390535,1.8750987761274271,-0.020806342809817458,1.4083759498102764,-1.892208818036983,0.6291502900233892,-0.16798006851434788,1.284379859296071,0.9716504883231465,0.9174584533582334
53,3392.1,-1.6760798200686866,0.9236237728518042,-1.59818549133802,3.250276163778881,-0.6133384675902963,-1.3941963838651423,-0.39718998909000575,0.07729879516809982,0.5810762548531863,1.4051439878637484,-1.4664898877469073,1.2696818565235173,-0.38175115938012893,-0.034053455751845464,0.3392926156480111,1.6045489749275152,-0.4958863666416705,-0.43954176053424876,0.06583613121815539,-1.4993683568428184
54,9150.0,-0.652830462832396,0.8561570213961599,-1.1427026263066844,-0.7327757998525309,0.9040291324426741,-0.7964824200145465,0.9692743355159439,0.3220783132004151,-0.18708594289952604,0.7561382564526482,0.01218317344065868,0.9969715323776118,0.46131280503767,1.1234516227856595,0.19052585340234468,-0.313874348593769,-0.0368175492634188,0.6135932367940011,-0.969380276901833,-1.0132250329518024
55,14657.8,-1.9100545206562531,1.615157975272129,0.6792288338186584,2.6043758453521657,1.2547414550918146,0.9252906400326764,-2.6953345350181905,2.647483734507415,-1.5878523035074172,-3.255897174088706,-2.095852683706406,-2.619167365797095,-0.876761193533699,-0.3545933236545393,1.826960238104674,1.7794732572845182,-0.3975144772034737,-1.5128003565375614,-3.902493433241802,-0.8743269404115122
56,5950.0,-1.8944562072837485,1.8344249175029697,-2.053668356369356,0.020774571645303795,1.3943106447174853,1.068028303041785,-0.7698620776188994,0.07729879516809982,0.12921613852806024,0.5791366933405292,1.2601997125488276,1.0787846296213828,-0.9902009930272255,1.461799261127392,-1.297141769054318,-0.7780763993859352,2.881548504069753,0.023301008992180305,-0.3655040388318401,-1.9299524437177185
