Cost_millions,Deaths,new_elevation,min_temperature_2m,min_relativehumidity_2m,min_dewpoint_2m,min_apparent_temperature,min_rain,min_weathercode,min_pressure_msl,min_surface_pressure,min_cloudcover,min_cloudcover_low,min_cloudcover_mid,min_cloudcover_high,min_et0_fao_evapotranspiration,min_vapor_pressure_deficit,min_windspeed_10m,min_windspeed_100m,min_winddirection_10m,min_winddirection_100m,min_windgusts_10m,min_soil_temperature_0_to_7cm,min_soil_temperature_7_to_28cm,min_soil_temperature_28_to_100cm,min_soil_temperature_100_to_255cm,min_soil_moisture_0_to_7cm,min_soil_moisture_7_to_28cm,min_soil_moisture_28_to_100cm,min_soil_moisture_100_to_255cm,max_temperature_2m,max_relativehumidity_2m,max_dewpoint_2m,max_apparent_temperature,max_precipitation,max_rain,max_weathercode,max_pressure_msl,max_surface_pressure,max_cloudcover,max_cloudcover_low,max_cloudcover_mid,max_cloudcover_high,max_et0_fao_evapotranspiration,max_vapor_pressure_deficit,max_windspeed_10m,max_windspeed_100m,max_winddirection_10m,max_winddirection_100m,max_windgusts_10m,max_soil_temperature_0_to_7cm,max_soil_temperature_7_to_28cm,max_soil_temperature_28_to_100cm,max_soil_temperature_100_to_255cm,max_soil_moisture_0_to_7cm,max_soil_moisture_7_to_28cm,max_soil_moisture_28_to_100cm,max_soil_moisture_100_to_255cm,avg_temperature_2m,avg_relativehumidity_2m,avg_dewpoint_2m,avg_apparent_temperature,avg_precipitation,avg_rain,avg_weathercode,avg_pressure_msl,avg_surface_pressure,avg_cloudcover,avg_cloudcover_low,avg_cloudcover_mid,avg_cloudcover_high,avg_et0_fao_evapotranspiration,avg_vapor_pressure_deficit,avg_windspeed_10m,avg_windspeed_100m,avg_winddirection_10m,avg_winddirection_100m,avg_windgusts_10m,avg_soil_temperature_0_to_7cm,avg_soil_temperature_7_to_28cm,avg_soil_temperature_28_to_100cm,avg_soil_temperature_100_to_255cm,avg_soil_moisture_0_to_7cm,avg_soil_moisture_7_to_28cm,avg_soil_moisture_28_to_100cm,avg_soil_moisture_100_to_255cm,min_precipitation,median_temperature_2m,median_relativehumidity_2m,median_dewpoint_2m,median_apparent_temperature,median_precipitation,median_rain,median_weathercode,median_pressure_msl,median_surface_pressure,median_cloudcover,median_cloudcover_low,median_cloudcover_mid,median_cloudcover_high,median_et0_fao_evapotranspiration,median_vapor_pressure_deficit,median_windspeed_10m,median_windspeed_100m,median_winddirection_10m,median_winddirection_100m,median_windgusts_10m,median_soil_temperature_0_to_7cm,median_soil_temperature_7_to_28cm,median_soil_temperature_28_to_100cm,median_soil_temperature_100_to_255cm,median_soil_moisture_0_to_7cm,median_soil_moisture_7_to_28cm,median_soil_moisture_28_to_100cm,median_soil_moisture_100_to_255cm
1.0,0.5573517993388151,-0.03412449739838151,0.028110816785275283,-0.006649974728093455,0.013109733751505235,-0.0289316678536079,0.007406068303202359,0.043145923966174476,-0.11432238800584088,-0.06151044710824918,-0.009018782377792628,0.007421530365019193,-0.012673779237059266,-0.007624411805190366,0.027496103266708514,0.0319490301979951,0.03179347918053805,0.03197822363108428,-0.004146566887492589,-0.008542360451637442,0.07381097313877041,0.04758118618284986,0.05945121011910774,0.08515687550465706,0.08936688891342574,-3.6046071663551544e-05,0.0019685745472963877,-0.007975986739081644,-0.004824758981120208,0.03619245997679456,-0.015574863607749782,0.057878149863240726,0.033448189726987494,0.041541641834955734,0.04154376041432249,0.02913657010218515,-0.08948633592349883,-0.0026297831294536827,0.044216369161084935,0.04113315401023607,-0.008245693265935073,-0.007159565467455874,0.008272773294702926,0.006834518176299388,0.09212021024602078,0.09734021541781271,0.014470633124382962,0.019207939097086194,0.09589604190403393,0.03901877543882491,0.06053134660350138,0.09052407614117142,0.09148763871231476,-0.008604578101623973,0.0022278940783013496,-0.00045217484072524475,-0.004433725626851145,0.03779936232442873,-0.0124603500375671,0.03553297246014858,-0.0009388419586232598,0.04093362221923341,0.04092318017690808,0.039660852690456196,-0.11333922662500265,-0.03137762291285792,0.004769412890244242,0.03359542605301209,-0.00808911571509772,-0.012740847120796888,0.02944000523290457,0.02985430861060075,0.08054657240624513,0.08475965951878768,0.022680489380362663,0.023410197953581634,0.08868668655906493,0.04985930706382689,0.06058135370436461,0.08773438533278076,0.09035825385297616,-0.002762860550682855,0.005103479315434347,-0.0047275692551728725,-0.004543441304076875,0.007406068303202359,0.04166745045596343,-0.0131432615047404,0.03607600747078296,0.0005944512367160973,0.027045222824972823,0.027048145435830052,0.03706477718838557,-0.10516426696996978,-0.026036190055017314,-0.0004643042583054668,0.028418431796480122,0.0008775893551877079,-0.01362722291722601,0.045544379598328716,0.03344211194384087,0.07926056774487535,0.08190347245654032,0.004351182857048617,0.005091880914422932,0.0848107828562393,0.05306474544418114,0.0600423273372346,0.08717344535358248,0.0898465037737964,-0.0017111892734967885,0.008257809704675694,-0.004819767372278952,-0.004611242805728913
0.5573517993388151,1.0,-0.03811232719465875,0.03732790351832346,-0.0017548987176634638,0.004330654168863551,-0.08580738046080794,0.029289618371325255,0.06553786707722946,-0.15183169518384057,-0.08505855243099036,-0.00942577895233364,0.011725394486100627,-0.04427989343475531,-0.0069045686452955946,0.07604902965517105,0.05634674498291251,0.08647369348841637,0.08376542159234265,0.02974042142203336,0.032459540112167354,0.12277308047115026,0.029918194476706586,0.027045612625783193,0.022440649044317158,0.032217481598895974,-0.07014084316910763,-0.06873256874215548,-0.07173340395809945,-0.06766849898111606,0.02558610170012318,-0.042892563331523796,0.057825355640886124,0.012507775884607147,0.06486145884093694,0.06486264657382083,0.023087445168275388,-0.06665504408122931,0.01245040824260479,0.03095398394497326,0.048628514227063255,0.018668581515684384,0.032434115844838796,-0.053413429608599475,-0.014752470492311627,0.17631253475455594,0.17907679570376467,0.021779386306786472,0.023481865954667714,0.16654172056716435,0.007622756407883516,0.01992514970890616,0.02526457311722561,0.035412514975435176,-0.07346133223518908,-0.06937757373012655,-0.06731680993029834,-0.0678193828996556,0.03828314516208975,-0.027285067020832214,0.03313990974092541,-0.05228425832017171,0.0685791471717315,0.06858151753016462,0.040264573444946695,-0.14155521512407754,-0.04070446943532284,0.037143434775597964,0.03607627866797216,-0.01846535737444509,0.00547698743471986,0.010757417035633427,0.025199140123041853,0.17195970184126697,0.17504934066114058,0.040641184111123496,0.04162495889115885,0.16742492132915884,0.0261888086776493,0.024203626563170547,0.02351579898905414,0.03350906280974875,-0.0713239993557681,-0.06816153144965308,-0.07004114087729287,-0.06772489048576917,0.029289618371325255,0.04140784850491356,-0.03451476414025306,0.03436848723922117,-0.053979870979937526,0.059468539099287204,0.05947096073080115,0.01392579386272447,-0.1341391901787675,-0.035389069456953304,0.04158732240447792,0.028083747902256557,-0.014889237630309578,0.00021023894265894007,0.11035868659361285,0.03614890361532988,0.17431975981143985,0.17572103394066396,0.026745142917302615,0.028888597303967724,0.16684079503273405,0.02930262059332007,0.023437784919913746,0.022237332604662853,0.03237847801118611,-0.070445236669965,-0.06696252289601447,-0.06973004601127995,-0.06773636315868001
-0.03412449739838151,-0.03811232719465875,1.0,-0.3932529997598633,-0.1925043696716723,-0.33407503169289626,-0.17517779319841922,-0.05365655995679883,-0.06666487306106578,0.13327556383171638,-0.661968092146646,0.09256039803743873,0.16834955730165302,0.17000249148515395,-0.19016954264674493,-0.29218437119629115,-0.41758493417108855,-0.23482557194111617,-0.17345183796981964,0.016245210167970845,0.022737192765973357,-0.1981720039072478,-0.3979474322320734,-0.3443286777107832,-0.30888888585509944,-0.3790547397300375,0.4117345534968451,0.40991549441685776,0.43012325738511675,0.44843944848046374,-0.24569972095789777,0.4038645566422024,-0.3356752236697885,-0.22702472178751115,-0.07665288005806357,-0.07663607960944505,-0.03258521269167677,0.12303430154973508,-0.9245535191896233,0.03878097344892003,0.15031540898682808,0.0914786997757486,-0.009583056754653093,-0.0025284851384232846,0.11141721224115168,-0.3280201481813538,-0.26496267423602976,0.11617815453677477,0.11392391653731013,-0.16601474110626577,-0.218455427767115,-0.27656871749888734,-0.31052645700883613,-0.38436757858322024,0.4441701160620596,0.4130800844146618,0.41869906401738405,0.4484085467492468,-0.3643924763062276,0.17852740856402788,-0.3413578857431916,-0.2143392118687619,-0.10261524544265747,-0.10262186276364924,-0.115434820763015,0.13143324674546042,-0.8439116612589866,0.1515824480392758,0.2887357663376446,0.18932729997328715,-0.16392811775689223,-0.21141814242753743,-0.2427064087716738,-0.335489934468378,-0.26934845124279766,0.08559747941491151,0.08847618436055552,-0.1983654802005145,-0.35250873393672005,-0.3169999121755105,-0.30909357807540083,-0.38132073155326346,0.4296714625353689,0.41454923165348956,0.42517201412282934,0.44873940736087686,-0.05365655995679883,-0.38577749781433646,0.2957377059413289,-0.33778942266754636,-0.2241677847453893,-0.10801937199148563,-0.10800610007609557,-0.09696285836761111,0.11460128448532403,-0.850021598475971,0.1406388198107741,0.2861114684299456,0.1743190770567778,-0.14682466504872682,-0.3633585597305685,-0.3553489390885465,-0.33040224948171476,-0.2638484945984365,0.055657880579685695,0.059188680843049124,-0.2048000913288725,-0.3708589598015748,-0.3180302011825099,-0.3062603950944361,-0.3792804394243159,0.4282304239188044,0.4143953504928339,0.4257856623613137,0.4488238506095894
0.028110816785275283,0.03732790351832346,-0.3932529997598633,1.0,0.21847935994969192,0.9588070187226367,0.7567149701931641,0.14460482657583376,0.18705251357686842,-0.031057921480322714,0.28499911240426096,-0.11257863799333861,-0.42952396837288226,-0.1961318762590377,0.5695946669624792,0.45715379236303505,0.6681074889276428,0.2538791504602151,0.17830384065609814,-0.13052853379275905,-0.13386109888705525,0.3065972843412544,0.9707815291552949,0.9610440146613825,0.92447834146769,0.8869931434006241,-0.42242302848288904,-0.42715142402390305,-0.42905122355219866,-0.45313904780226055,0.8937540999983732,-0.5547126333404502,0.9292711053550994,0.8638320940022337,0.2847339865424347,0.2849474945301936,0.2898285385921132,-0.055621795899215946,0.3745650216238849,-0.005353667243855096,-0.24454191850148124,-0.07673817563720714,0.19962769628362503,0.16420482052412735,0.17894025271102645,0.3682435866608638,0.3007779313773024,-0.2513934013177207,-0.25158292288520767,0.2372094695167912,0.9056663220111454,0.932928107254855,0.9209380431203897,0.8866809730124363,-0.41418174773604854,-0.40912856790557695,-0.416019722517509,-0.4524700410654482,0.9848684716963086,-0.16994375866826636,0.972811067923255,0.8420305443037933,0.3307689122023965,0.33117590134040903,0.39967694953923194,-0.008854283037993942,0.36649400715639,-0.16771128512269384,-0.570208680725677,-0.17756022650457567,0.600624789858419,0.4064168013436685,0.535360162758639,0.3861276003280031,0.31203805972365717,-0.2775296926719568,-0.28476749538467905,0.2890199778799106,0.965678215359565,0.9513759802891407,0.9227489105547788,0.8872109990974242,-0.4176048838147962,-0.4198046213532725,-0.4237720472500031,-0.4528946299599588,0.14460482657583376,0.9845094936590145,-0.2727727495063576,0.965279637525405,0.8365822240691199,0.2915380502881627,0.29172460414991214,0.38115785540098285,0.017477731522196553,0.37903561459562646,-0.15434392362517765,-0.5622328792622963,-0.16420661282862373,0.5625650796123605,0.5341733071469139,0.5788508466209422,0.3844919377744223,0.31099493989011606,-0.22279864509863384,-0.23298768522379254,0.29622112565864955,0.9667510645166018,0.9515306883436887,0.9218218785624809,0.8872939509434334,-0.41608332377520946,-0.41909449816715205,-0.4243092499326499,-0.45281595745137615
-0.006649974728093455,-0.0017548987176634638,-0.1925043696716723,0.21847935994969192,1.0,0.3736434227510424,0.16245591587669855,0.22865649402383573,0.3666616336489971,0.0008169560330294641,0.14655097603859152,0.4851513406221608,0.2352443644563234,0.3563839518969821,0.2970085345716592,0.053466792547634395,0.09647702398522211,0.08986681646064464,0.06922816214659225,-0.06679219394011368,-0.07131188081306643,0.11350973795092537,0.1731114357721077,0.13175004499895557,0.13958293504621833,0.20294684190829282,-0.10011213397750178,-0.10916860510232662,-0.12293545281344419,-0.16609708273094015,-0.11430209173166456,-0.06250373581152348,0.1509900480196116,0.0011321647642164492,0.06737507278372806,0.06750394852651649,0.09861125536359269,-0.24601305274130247,0.0913787840316019,-0.005342894030982631,-0.03613390918763203,0.01933551272452688,0.08176324569069526,-0.49209003803218504,-0.8577761276193594,0.09156395958077604,0.0721828638448094,-0.10123938538126945,-0.1020569449319669,0.02757289815755127,-0.04068084289890486,0.07693423952548882,0.1381374179900688,0.20134097367805998,-0.14221057628492634,-0.11058078089098418,-0.09957659797904611,-0.16395462687338336,0.11145104407512446,0.6595899862726867,0.2853663235628012,0.11589798905415162,0.22027684804196837,0.220389112460205,0.49322938270507116,-0.1306084761238134,0.10470034192249962,0.3044392121929748,0.08113403608192118,0.253434841086089,0.3153874188857045,-0.42183958492123325,-0.5038962999604731,0.11815064400494416,0.1031867937341318,-0.17266106923155583,-0.17292141466534686,0.07354136461626806,0.106782681492491,0.10747374571235796,0.1389884817554391,0.20235114624627998,-0.11347291079415565,-0.10602493494311052,-0.11349806884033943,-0.1650039770901494,0.22865649402383573,0.1532673958939164,0.33493980750709823,0.2810055677449709,0.13685420582492003,0.27653564661905855,0.27659606429024775,0.4226657823455499,-0.16301427725559145,0.08886980664568997,0.18263769620937445,0.048899149112909726,0.2381409384299798,0.31519140155006425,-0.10443649249985175,-0.1790694796292509,0.1267878241883666,0.1145630972968692,-0.1714275769030334,-0.16630544911241135,0.08542079118988244,0.13310025304066167,0.10820069090223401,0.13932426932290062,0.20297932904862745,-0.10920018852398677,-0.10174079302573147,-0.11491301980087512,-0.16537657251980747
0.013109733751505235,0.004330654168863551,-0.33407503169289626,0.9588070187226367,0.3736434227510424,1.0,0.78843565462713,0.1615700713643676,0.2248116758234175,0.027504891900474567,0.28215046517547465,-0.007946222888216871,-0.34897460042434597,-0.0909651613651613,0.5708083007689722,0.3594562766913818,0.5327897263296423,0.1865403814450187,0.12535798381755914,-0.13743954126524954,-0.13966234390575563,0.24486630039522375,0.9107800180239257,0.9039524240446868,0.8786310331497416,0.8284863181650347,-0.29543845705473754,-0.3049211379275185,-0.3093974464013093,-0.33380664748459493,0.8451971435168507,-0.4099735516823832,0.8928517280768491,0.8473212431897281,0.2680936371821594,0.2683279685498163,0.28716714284715655,-0.07824180824051392,0.3060648251236318,-0.00018708509109102554,-0.22035387049035532,-0.05768368793326188,0.19785722766344774,0.10086350052309885,0.06657169600599931,0.26882131807837295,0.21702003875021592,-0.25172310169450385,-0.25391852383286606,0.1640496677017377,0.8558925660644477,0.8810200962746869,0.8733741648995572,0.8252667444238582,-0.2949256923162046,-0.28810448173834025,-0.29617348770800317,-0.333097642699643,0.9356457426275431,0.048964706827503195,0.9748948324927993,0.8570596096391706,0.3341476463828045,0.3345613149380943,0.4557614317367245,0.014222997717262972,0.3225574410213794,-0.08130074669225341,-0.4805348678162947,-0.08942262622380129,0.6046496868580887,0.27236975230268595,0.35689082387775123,0.2896289326301046,0.23321801314749205,-0.288929068733199,-0.2963559244802758,0.21556230883232222,0.9065770582917677,0.8952241837738519,0.876295290576293,0.8274856388272981,-0.2923722006716143,-0.2966874400148363,-0.30398282245805974,-0.33352417974135123,0.1615700713643676,0.9327992556654092,-0.07677687828790508,0.963285603586635,0.850711179134893,0.3063198056076042,0.30651277696983287,0.4329742000167901,0.028228355063462253,0.3286445764176166,-0.08745442246379659,-0.4748291660405462,-0.08007931090384175,0.5709669317290836,0.3746815697114828,0.4103845050589963,0.2913276631269238,0.23649457904935134,-0.2367727396841269,-0.24474029284298748,0.22408948871855602,0.9058169162501638,0.8957039082308725,0.8767405100431728,0.828732096558609,-0.2898460247375655,-0.29547793290784563,-0.30494045167782696,-0.33347951143166155
-0.0289316678536079,-0.08580738046080794,-0.17517779319841922,0.7567149701931641,0.16245591587669855,0.78843565462713,1.0,-0.05199790371947974,-0.014739800608106786,0.5055863244123607,0.5207795769118126,-0.11216800810277408,-0.2931930643506779,-0.1017660726831758,0.2854896949060333,-0.004187642645757914,0.31036414034474175,-0.15510971091816958,-0.20759536846957813,-0.06661001227479521,-0.06710356764950189,-0.23555129576968836,0.7485864875249424,0.7536773184121555,0.7346525945956983,0.6466366522045291,-0.10750295254870817,-0.11379758132829478,-0.1107705795917664,-0.12056455145141505,0.7345889534710655,-0.22356903727259858,0.7122173463178274,0.7900188354765604,-0.11787113105766339,-0.11764778053294962,0.07108258458695016,0.20537580281714002,0.25697911888165303,-0.09393012615040784,-0.30726277844471284,-0.22878753966272516,0.07867736418760041,0.32374955759043544,0.19920334148810964,-0.31779051745442327,-0.37372721989018026,-0.243524092867323,-0.24263579416070116,-0.39256821452633645,0.7741380047375543,0.7519081932906656,0.7227403192542871,0.6361605789785499,-0.09681721743308895,-0.1064800367174813,-0.11391737395745254,-0.1204074633660496,0.7556894066927369,0.009107546241007916,0.7756037376182412,0.9585793346474837,-0.09057678906240765,-0.09013837429057202,0.11786072583014919,0.4495889979002586,0.4096063308392593,-0.21722268186817364,-0.43036866254666833,-0.2253002970221754,0.3425366425688457,0.25626058167197113,0.3120485531975544,-0.2789652652733655,-0.3442645154189624,-0.21681044331510965,-0.22262618646170726,-0.3471467518346537,0.7625219442607668,0.754102390863472,0.7299009254586335,0.642750614042011,-0.10329835110644786,-0.11357211383646298,-0.11298932897292964,-0.12050231194722533,-0.05199790371947974,0.7404578129118387,-0.03839412825919992,0.7685964018629798,0.9443003655129901,-0.06030801973161073,-0.060099404480632904,0.14857646095497426,0.42114032839376747,0.388874668677586,-0.2192130289944938,-0.4006641359401289,-0.2004329669470783,0.33762280101252506,0.043638850776962605,0.2910869640243093,-0.25950480529770276,-0.32168124018183913,-0.16786430617903175,-0.17401714442032845,-0.3239422450960646,0.7522441177883347,0.7580671023251968,0.73494641821284,0.6478726602814767,-0.10362822875843872,-0.11579310659030723,-0.11364014673836904,-0.12031895266312687
0.007406068303202359,0.029289618371325255,-0.05365655995679883,0.14460482657583376,0.22865649402383573,0.1615700713643676,-0.05199790371947974,1.0,0.624892336303253,-0.25085169262403795,-0.14847278414631915,0.31954233143173694,0.059359250655873635,0.31907435205537127,0.26663304192391507,0.11936050679692854,0.0776245152461567,0.21175177395145992,0.22546266923618316,0.002549602753429432,-0.0003184365675886515,0.38969261138487027,0.13247182470713742,0.13998536025852323,0.1508219132297308,0.15326079008002425,-0.014120023097390879,-0.018928601880283853,-0.03520269625384237,-0.05476444847265346,0.06297773725959947,-0.04726356227268588,0.14321969295478315,0.04399606955826551,0.30962510591814435,0.309626062304132,0.1549895231483884,-0.35944039537244765,-0.08432232827826353,0.05480831422051665,0.06773049439845731,0.13396874546634058,0.08769638106838122,-0.2969113827591338,-0.1691852727954614,0.28469862071639496,0.2967263085916312,0.01648246459158316,0.01389164366269014,0.2974599764803646,0.10153122007013482,0.13749571703534738,0.1538974567149292,0.1547496315338302,-0.027779829540545718,-0.015401802982918586,-0.00819914566938863,-0.053283392223829974,0.11602822821720413,0.1482589902653193,0.1563983124021132,-0.03891698305932857,0.5876691719110645,0.5876621894644943,0.41184000085047573,-0.35481033821467906,-0.14187869737940761,0.28887179372444144,0.07727907361704216,0.3360843818080493,0.21292913342538342,-0.17645343099839098,-0.08986126785345286,0.33262152042208326,0.35524267779697655,-0.012314088845350442,-0.011261145782568968,0.3758433295031655,0.1298347267205175,0.1388506204150123,0.15218615833554724,0.1537630260212619,-0.016234939127784554,-0.010771347967139976,-0.021816184331499726,-0.0537881144650558,1.0,0.12197104708804865,0.0847062262938836,0.15406347087267164,-0.04892828493546447,0.6633672393152829,0.6633670640135768,0.2514705700134273,-0.37936641613401306,-0.1509777778736111,0.23334583317299984,0.06640964968655083,0.3083878039285658,0.17835595942661586,0.07300576112753099,-0.033361862548592025,0.3509824929947652,0.3757870232864245,-0.00920540104282753,-0.008577322624283103,0.39067840438019746,0.1350160183039172,0.13702098786362069,0.150489444041435,0.1523335328130055,-0.014516451294030876,-0.0055196068701135696,-0.022504782941875117,-0.05433214716901598
0.043145923966174476,0.06553786707722946,-0.06666487306106578,0.18705251357686842,0.3666616336489971,0.2248116758234175,-0.014739800608106786,0.624892336303253,1.0,-0.250044575511646,-0.13755165335578043,0.4481402148272793,0.10248581941268665,0.3579944446544584,0.3518760105383177,0.10475455293652867,0.09154863440356784,0.1913631847014819,0.19578343816629876,-0.04002490579510241,-0.04267670477803877,0.3868460326011966,0.179314434588875,0.18793719265212191,0.20428697595838613,0.20983129305434672,-0.04290750365927095,-0.052300125278309316,-0.06589287854774839,-0.08412038146848966,0.06603762735734872,-0.056157981728980774,0.18459249483861637,0.06955835994762359,0.3071236059809635,0.3071384455166569,0.21892838337797857,-0.39676671813621783,-0.08574754043381201,0.09855420871427426,0.08771838696807001,0.2076874015142528,0.15079453586096128,-0.4151277156002922,-0.27630178723783727,0.29611220698322427,0.30248180282528614,0.008442518418256263,0.0017297233773621158,0.29087853687619747,0.12509202760067942,0.1804862638045797,0.20852383883849634,0.2118874014869327,-0.05992804240697499,-0.04279199143849059,-0.03972298840207479,-0.0824327334715753,0.14286628496906204,0.2604358872814243,0.2120426844951372,-0.010568458340986216,0.5433188366873017,0.5433336650288892,0.6464604458512455,-0.3742375666749476,-0.14007245484697486,0.4132430657670091,0.1044165529661237,0.42578659321773726,0.31115395819652986,-0.28603218741536335,-0.17511974028843114,0.3508542316193183,0.3672061336970866,-0.02569755560014802,-0.026873554727196464,0.3802608812977478,0.17134706710538553,0.18487211071214435,0.20614486987650615,0.21051763000925874,-0.04489092686871326,-0.039668844953247163,-0.05353574274009872,-0.08335762108844999,0.624892336303253,0.1525442246702449,0.15768844953903338,0.2088374800607517,-0.019444937397673764,0.6106203603828613,0.6106288940222905,0.3967990340800145,-0.4002859488485307,-0.14972459033220406,0.34237407518145657,0.08612895691930476,0.39833508672193607,0.2703570834540208,0.046440428227932505,-0.08328959522276644,0.3745034013648419,0.39454278475565424,-0.018218061657984064,-0.017651047016840872,0.40170472354871883,0.1801947237341231,0.18262653295244688,0.20394490382494787,0.2086584858479434,-0.041835470340947416,-0.03325137126159654,-0.054968962212412695,-0.08370460823906492
-0.11432238800584088,-0.15183169518384057,0.13327556383171638,-0.031057921480322714,0.0008169560330294641,0.027504891900474567,0.5055863244123607,-0.25085169262403795,-0.250044575511646,1.0,0.6537058804227475,-0.1179650884267588,-0.024158474147435632,-0.027245035822320324,-0.19227953367422868,-0.3881546039355787,-0.11512231418232878,-0.40177100931285253,-0.44443699161428923,0.0242308737333467,0.023097711751702492,-0.6787617373374623,0.02286795147388792,0.01571438078337108,0.0005797739351725495,-0.05418440962713095,0.05122795455586899,0.049652359249539396,0.06507435144767175,0.08422364418692489,-0.008701708966365858,0.08206889903882389,-0.09367382179872422,0.0676577163730477,-0.5268775857294833,-0.5268253734830453,-0.256480515619182,0.6103937979890212,0.10246078974330598,-0.14595745582094535,-0.24351892587465362,-0.2782169750714878,-0.14717094550837245,0.2608809002975445,0.034933544362949015,-0.7902289211646815,-0.8458287370469532,-0.15180191806524398,-0.15252457180859197,-0.8718164306548021,0.05856569859507608,0.01407380993185014,-0.014164403609732592,-0.06695981492488547,0.05983870294752396,0.037053867380169594,0.03935180284828861,0.08332578148741951,-0.03307154096666451,0.04656266168335572,-0.024416407066688642,0.3613477755536565,-0.516537334534967,-0.5164203992919759,-0.29649933807151957,0.9023337996822358,0.3639174320842378,-0.21953636071967544,-0.1363341855445047,-0.24091140976053504,-0.1867729065509297,-0.0040523965845048636,-0.04417382983080487,-0.7455896754257092,-0.813279461324968,-0.07906431899811901,-0.07640566876385309,-0.8379543428843124,0.02403044221977859,0.014779415318746178,-0.005270654666796379,-0.059156271403123635,0.05195584011594113,0.03926074232111234,0.05185068796685215,0.08387030591317332,-0.25085169262403784,-0.0423792088441149,0.05039844149199394,-0.024809272278948673,0.3619738967333461,-0.4225103636554201,-0.4224499738694294,-0.2238789943327643,0.8125503499337021,0.30688014823765525,-0.22633194041224156,-0.10539459282186411,-0.21510768622597656,-0.16466659381621035,-0.3555704151291839,-0.06385342981489162,-0.7171827320310814,-0.7802435973094097,-0.042579887522260454,-0.04076580657708613,-0.8008705562614101,0.016044349486573975,0.02134903921669871,0.0025145522122630767,-0.052246645680416336,0.05009213252513297,0.036307680395784525,0.052079427199864865,0.08407037064803544
